videoId,updateAt,authorId,cmt,label
0Mr3CqCDq3o,2023-03-29 00:04:22,UCJ4aUUmMf0ezEFYXCz0NMLw,Tời ơi nó đã !!!! Kakaka,0
0Mr3CqCDq3o,2023-03-29 02:08:55,UC_I1-uwE7uQouSTvokePSYg,😊🥰❤️☺️😘,0
0Mr3CqCDq3o,2023-03-29 02:28:03,UCuLf8zH2rrsYaGLmm6EuwSg,Trời ơi nó đã :D,0
0Mr3CqCDq3o,2023-03-29 02:30:43,UCk33x_M43lAZthTwLwIyQpg,Mặc cái áo thấy ghét😄😄😄 Lạng tới lạng lui quài😄,0
0Mr3CqCDq3o,2023-03-29 03:33:58,UCHf2SThH3JWYjcDUhlH7jpw,Lý do gì mà 2 ngày rồi tôi không xem được video này,0
0Mr3CqCDq3o,2023-03-29 05:04:06,UCQiYNHMjKAiqjBl9gI0k9Jg,Chỗ mv của jack phải hông ta😅,0
0Mr3CqCDq3o,2023-03-29 05:51:48,UCmHNrXulu5Ombh_mt8vIhIQ,MV giai điệu mộc mạc dễ thương quá. Chúc bạn ngày càng thành công nhé ❤,0
0Mr3CqCDq3o,2023-03-29 05:58:13,UC9pKmKLXM3wJ1RY_vCjkppg,"A ra bài nào nghe nhức nách bài đó, mà giọng a với giọng a Nguyễn Đình Vũ , hát không bài nào hát nổi hết cả bài được.",0
0Mr3CqCDq3o,2023-03-29 07:18:21,UC3bBJroZvaPbh7-Ms8D-lBQ,❤😂,0
0Mr3CqCDq3o,2023-03-29 07:23:33,UCSsa3qP8TC1050bADDBJR9A,Nhạc này ik hát đám cưới là tuyệt ❤,0
0Mr3CqCDq3o,2023-03-29 08:06:43,UCnbT-Twc4PpOVDFfjGXXn8Q,A ru e nhưng e k ngủ sao a nhắm mắt đây😅😂😂😂,0
0Mr3CqCDq3o,2023-03-29 08:06:58,UC6l324Q5Sh4NplVK97BVnqQ,Bói cảnh đẹp quá chèn,0
0Mr3CqCDq3o,2023-03-29 09:20:33,UC2-QF8_p_sX2AJBosVfnQ5Q,Hay quá anh ơi,0
0Mr3CqCDq3o,2023-03-29 09:39:23,UCNl-EMcjkRH5dDdddU_65_g,"MV quay bằng điện thoại ấy nhỉ, đơn giản mà chân thật, cũng gần 4 triệu view rồi đó. Hay quá hay",0
0Mr3CqCDq3o,2023-03-29 09:41:10,UC78gpYwqO9nlUD4Qbuz9PRg,cái radio có bán k shop 😂,0
