videoId,updateAt,authorId,cmt,label
0Mr3CqCDq3o,2023-03-26 00:09:06,UCxIBDjofHPxh2r1fnRGsjiA,nghe vui hok thấy chán luôn quơi,0
0Mr3CqCDq3o,2023-03-26 00:15:14,UCzI13ilDLDtiJWUDyC8fnxw,Nal ra bài nào cũng hay hết❤,0
0Mr3CqCDq3o,2023-03-26 00:18:42,UC-ho519Eco-F_W6JZ7z06wQ,Nal ra những bài hát nào thanh cũng thích mấy cảnh thôn quê rất đẹp và cách trang phục rất trân thành và đơn giản chúc nal ra những bài hát thật nhiều và thành công trong sự nghiệp ca hát của nal,0
0Mr3CqCDq3o,2023-03-26 00:39:55,UCqAz57cyiGsCTRWzQVwbrMQ,Nhớ kiểu hồi đó về miền tây cua gái kkk,0
0Mr3CqCDq3o,2023-03-26 00:52:07,UCFB3oxdVnHyhNiumQQHqXKg,Phối nhạc hay quá ❤️,0
0Mr3CqCDq3o,2023-03-26 02:01:42,UC5AS7zmL_qNnTxZm92koyIQ,Ông hát bài nào ngta cover đc mới lên xu hướng .  Chứ hát mà liver khó như vậy k lên đâu 😂😂😂,0
0Mr3CqCDq3o,2023-03-26 02:18:02,UC9KS9jt47XHf_5bcLWWsTfA,Ngta tặng cái áo chả mặt tới luc lùa vịt cung bận,0
0Mr3CqCDq3o,2023-03-26 03:24:22,UCngC48eVfc-mGIsG0Qur82w,Mv mộc mạc dễ thương quá ❤❤❤ chúc anh thành công,0
0Mr3CqCDq3o,2023-03-26 03:39:54,UCKP5ONCvSjPa65gs5ZL5zdw,Đỉnh nhoa,0
0Mr3CqCDq3o,2023-03-26 04:08:57,UC-LtJV870qU74QKqreOOsIQ,Ra bản nào hít bản đó quá đỉnh . Chúc Nak thành công,0
0Mr3CqCDq3o,2023-03-26 04:10:36,UCyQAVYVOxmjZjmum4mBV9oA,Hay lắm nha a,0
0Mr3CqCDq3o,2023-03-26 04:14:59,UCKM3223Bb0InkmTSCs7iaOA,Ngôi nhà thần thánh ;)),0
0Mr3CqCDq3o,2023-03-26 04:19:01,UCPu-pGfe1tQMADJig_8pBug,👍,0
