videoId,updateAt,authorId,cmt,label
0yHtYPeK2Jg,2023-03-14 00:11:59,UCEan0BMGEcqzqLPCZ97eGZg,Sao hôm nay vẫn chưa lên top 1 bên music vậy cả nhà????,0
0yHtYPeK2Jg,2023-03-14 00:22:35,UC2dJ-QeCkf6kwcwV6rkD3kQ,🎉🎉🎉🎉,0
0yHtYPeK2Jg,2023-03-14 00:26:15,UCuai_PQRv4e7pUZn8X7sSDA,Hay quá đi mất thôi,0
0yHtYPeK2Jg,2023-03-14 00:31:55,UCwLSPz-BlKpQpsAMjZLsvsQ,Chúc em thành công và hạnh phúc nhé!,0
0yHtYPeK2Jg,2023-03-14 00:35:20,UCcuB_daHMPWWPafy_pzsuOw,Mv tuyệt vời quá em❤,0
0yHtYPeK2Jg,2023-03-14 00:43:57,UCBxH5ZkYGpwec_HMqERYykA,❤❤❤,0
0yHtYPeK2Jg,2023-03-14 00:49:14,UC5cIm3LY-PetCFF4oQsLs5Q,Hayyy quá hoà ơi,0
0yHtYPeK2Jg,2023-03-14 01:00:04,UCWiMbb6yx18-dCnPC7f7sjg,Chả thấy hay chỗ nào.,0
0yHtYPeK2Jg,2023-03-14 01:08:18,UChdNw0_KtwfMP-Wv7kAVKig,Cứ nghe thành Đức Phúc đây kkkk,0
0yHtYPeK2Jg,2023-03-14 01:16:13,UCXicEsVZpsREeG_abKLcx9A,10tr view coming,0
0yHtYPeK2Jg,2023-03-14 01:19:41,UCgEntiC9nWpHwnwgygV3Bnw,Chúc mừng chị Hoà có một sản phẩm chất lượng nha,0
0yHtYPeK2Jg,2023-03-14 01:24:53,UCuDvYuOKPbrvYa-N6_eB4YQ,Hay quá,0
0yHtYPeK2Jg,2023-03-14 01:49:23,UC_p_kS3NqWPvJq0Ms3qhw2Q,chill,0
0yHtYPeK2Jg,2023-03-14 01:54:55,UCztJl12jiAHuIfPWRqqdDIQ,Rất ok,0
0yHtYPeK2Jg,2023-03-14 01:55:40,UCNGcah5MwiAflUKdaG6ZiLg,hay,0
0yHtYPeK2Jg,2023-03-14 02:05:56,UCrCEz-cf_4Hz2oy3N_w781w,Thị mầu lên chùa đi tu ❤,0
0yHtYPeK2Jg,2023-03-14 02:07:10,UCrCEz-cf_4Hz2oy3N_w781w,Đỉnh thật sự ❤,0
0yHtYPeK2Jg,2023-03-14 02:07:25,UC6-EVue7S1aayaVYVEwfkFQ,Nghe giọng hoà cuốn thật sự,0
0yHtYPeK2Jg,2023-03-14 02:07:36,UCv1BZY0JTOGQvS3lZCmPPdQ,Xuất sắc đó nha ^_^,0
0yHtYPeK2Jg,2023-03-14 02:36:04,UCP09SAhR2IEhcI4THdSi4tw,Nghe chói tai lắm luôn nhạc thì hay mà giọng chị Hòa hát bài này chói tai lắm luôn đó trời,0
