videoId,updateAt,authorId,cmt,label
fyMgBQioTLo,2023-03-03 00:00:29,UCnjbhHdYQ98f1IniOHHDH7Q,Hay quá <3,0
fyMgBQioTLo,2023-03-03 00:01:03,UCYC0JSD8iT_HfhV4TOYj7IA,Oke,0
fyMgBQioTLo,2023-03-03 00:01:05,UC1d4SfsgFc1u1DhqR0rLb9Q,Thấm,0
fyMgBQioTLo,2023-03-03 00:02:37,UClbjNb9PaKDykUdTIatd49w,"anh nghĩ sao?  anh nghĩ sao?  xog cái lyric : Không, anh không, em muốn có anh thì lại khó lắm, tại anh chảnh ch.ó lắm  nó cứ vang vảng bên tai mn ạ😆😆",0
fyMgBQioTLo,2023-03-03 00:02:50,UCHEj_EN0HWcxOejMZOd5Vng,Đoạn 2:30 tự nhiên mình cảm thấy như nyc của mình nghĩ lúc ctay với mình vậy,0
fyMgBQioTLo,2023-03-03 00:03:15,UCknVudVa3IVHv8LdJWI69fw,Bạn k xứng đáng với MCK đâu linh ạ. Dù sao trò marketing lăng nhăng này cũng hay :)),0
fyMgBQioTLo,2023-03-03 00:05:39,UCP73Uz87mwwDWfctwNUQxsQ,😭,0
fyMgBQioTLo,2023-03-03 00:08:04,UC06MtXfSiqoV-U2rI5fA8Pw,Hay,0
fyMgBQioTLo,2023-03-03 00:09:20,UCGVJmz4ymIFxs1HtqzeFXyw,Bài này hay quá,0
fyMgBQioTLo,2023-03-03 00:09:46,UCO11t0rfIj89exqeUujI1Pg,😔,0
fyMgBQioTLo,2023-03-03 00:09:51,UCZDjuPtH9Z-LEP8iMypwbDA,❤️‍🩹❤️‍🩹,0
fyMgBQioTLo,2023-03-03 00:09:56,UC4xMh9xfP2JmRzgSPrrryHA,Chời ơi hay qué ❤,0
fyMgBQioTLo,2023-03-03 00:09:58,UCZDjuPtH9Z-LEP8iMypwbDA,❤️‍🩹❤️‍🩹,0
fyMgBQioTLo,2023-03-03 00:11:27,UCuOh_MNjTd52QaxcwG9tC9A,Tờ Linh Suy à 😏,0
fyMgBQioTLo,2023-03-03 00:11:51,UCQlj3Tkmemx9SFOBpp4RCFA,"Tự dưng nghe xong thấy đâu đó phản chiếu bản thân mk trong ấy, thấy cụng đao đớn cào xé con tym lắm nhưng đến khúc cuối khi mà hiện lên một đốm lửa cảm giác như kiểu một hi vọng vào ty đang cháy dần lên ấy, nên có lẽ là mk cụng phải tập buông bỏ chấp nhận đón một cs mới tốt đẹp hơn thôi cảm ơn c iu đạ viết ra bài nhạc này☺️❤️‍🔥",0
fyMgBQioTLo,2023-03-03 00:14:08,UClN95S7o5jIj-EjNo5tFsvw,THE VISUALS DAMN,0
fyMgBQioTLo,2023-03-03 00:18:53,UCWqSX42uXNHUqgV4N9-x43g,thuy ver 2,0
fyMgBQioTLo,2023-03-03 00:18:57,UCoostg67Joi6GucmBRlRKKw,Quá hay luôn 😮,0
fyMgBQioTLo,2023-03-03 00:20:15,UCEeAyzL9aWsGDrWTmNEo1Ew,cần lắm 1 bro có tài băng mashup bài này và bài TẠI VÌ SAO tôi nghĩ sẽ rất hợp,0
