videoId,updateAt,authorId,cmt,label
0Mr3CqCDq3o,2023-03-22 00:00:03,UCNcTjgi2Ld882qrphmABrfg,dễ thương xỉu ❤,0
0Mr3CqCDq3o,2023-03-22 00:34:22,UCvp1xQszWmwOg38Mqg74BRg,hay,0
0Mr3CqCDq3o,2023-03-22 00:35:48,UCLO17OLderYirsHF5mz1fjA,Hay quá anh ơi ❤ chúc MV của anh sớm đc lên tóp 1 nha,0
0Mr3CqCDq3o,2023-03-22 00:47:04,UCTax49-oD0bkvP4BMlB6qpQ,Ra karaoke đi anh ơi,0
0Mr3CqCDq3o,2023-03-22 00:50:18,UC3d30wAMysjputEbwNh6c7g,"vì gái  mà ổng hiến máu cho muỗi, rình tới sáng luôn.",0
0Mr3CqCDq3o,2023-03-22 01:05:17,UCTG5nN7ia40s-M67cuyTzwQ,Hay quá bạn ơi...,0
0Mr3CqCDq3o,2023-03-22 01:08:59,UC-0g5p6CQbqa8E3sTB-nf7A,Ông già nói m k nhậu t không gả con gái t cho đâu,0
0Mr3CqCDq3o,2023-03-22 01:16:59,UCZLCoBcbXljXesD6W8khvTA,"Sao mà thấy cưng ổng quá nè,",0
0Mr3CqCDq3o,2023-03-22 01:22:52,UCly6f72pAfgbD81rQYJ2nfg,Sản phẩm quá dễ thương ♥️♥️♥️♥️,0
0Mr3CqCDq3o,2023-03-22 01:27:32,UCK1aOdsUoKWu-S2KNWMnRYQ,Đỉnh quá😂😂😂😂,0
0Mr3CqCDq3o,2023-03-22 01:29:24,UCF0M0JpIrFJwz3ckY0DokLg,hay quá idol ơi,0
0Mr3CqCDq3o,2023-03-22 01:44:45,UC3kj5-M4fbf-mtDUusCY04w,"Nal mãi mộc mạc thế này nha,đừng thay đổi. Mình ko bỏ sót bài nào của bạn",0
0Mr3CqCDq3o,2023-03-22 01:46:58,UCm3wbsphLwoEvCmHrGjqpew,Khứa nhìn tếu tếu sao ấy!,0
0Mr3CqCDq3o,2023-03-22 01:54:07,UCyIMST1WD_ICQvHGAKLk3oQ,Ý nghĩa là gì vậy? Giai điệu nghe hay đấy ạ,0
0Mr3CqCDq3o,2023-03-22 02:02:28,UCCj9hsNCQwR6VKI_elwPNtA,e,0
0Mr3CqCDq3o,2023-03-22 02:16:07,UCkkdMyeq2L1HW2A55mITpJw,"Riêng mình, mình thích giai điệu như mấy bài trước, CDDCA, THAY LÒNG, ĐAU Ở ĐÂY NÀY... HƠN",0
0Mr3CqCDq3o,2023-03-22 02:41:06,UCPbcgojKqfnQB8lxcuPkJPQ,"Thấy co tui trong đó nhôn,có chàng trai gò công lên cai lậy trồng dưa và cô gái gần đám dưa tiếc là hk co duyên để đến voi nhau,cô gái chỗ cầu cống kho.con ông 3 dững nhôn.nhớ mãi.",0
0Mr3CqCDq3o,2023-03-22 02:57:53,UCiO8uxHWzsNbjwEjUWvvwIg,Nhac anh nal kho hat theo gjong og cao vut ak ma tieng og hat hay,0
0Mr3CqCDq3o,2023-03-22 03:16:28,UCRBBAd1oH2heQbBGQOfwbxg,Có ông anh vợ cũng nhiệt tình ghê,0
0Mr3CqCDq3o,2023-03-22 03:25:02,UCWWs123jGNIHLa_PBxTiknA,Xem xong cái muốn yêu ghê,0
0Mr3CqCDq3o,2023-03-22 03:25:13,UC_bjV8WqHDnrwXuEk-A_0wg,Nghe cái muốn có chồng ghê😅,0
0Mr3CqCDq3o,2023-03-22 03:25:54,UCquxqHlJuxjZZh56M-K7Qqg,Ngôi nhà triệu wie của những MV,0
0Mr3CqCDq3o,2023-03-22 03:26:41,UCgIXHdShA_vfImeYVvkUyLw,hay anh ơi,0
0Mr3CqCDq3o,2023-03-22 03:30:10,UCz0O2KJXFXh-Oir8IKHqHbw,Hỏng sợ vịt ỉa lên mình a hả 🤣,0
0Mr3CqCDq3o,2023-03-22 03:33:45,UCDbNgouBYeAu84OFpXq8Bww,Mn đưa bài hát này lên top đi nào 🎉🎉🎉🎉,0
0Mr3CqCDq3o,2023-03-22 03:40:13,UCh9TjNcMEyfh40dBc1y2LYw,"Hay ghê luôn , xuất sắc quá a ơi , e nữ mà toàn hát nhạc a k luôn ❤",0
0Mr3CqCDq3o,2023-03-22 03:40:34,UCOVnF0le2gFr5B5PPTxKe8Q,Nhà cô lan ở củ chi nè,0
