videoId,updateAt,authorId,cmt,label
0Mr3CqCDq3o,2023-04-01 02:40:09,UCkb8I0Hx__stU_YQAZs_n9A,MV giản dị mà hay quá,0
0Mr3CqCDq3o,2023-04-01 03:20:10,UCHmaajRY7hp58tC_wMLboIA,"Hay quá anh ơi, chúc MV lên top 1 trending luôn nhé <3 Mãi ủng hộ anh.",0
0Mr3CqCDq3o,2023-04-01 03:58:23,UCttSFVwYx25iGPKdt5KiuJw,Mình rất thích nhạc của bạn dễ thương nhẹ nhàng gần gũi,0
0Mr3CqCDq3o,2023-04-01 05:29:00,UCR1HzvHtjGIItbPQjFI_PUw,Trời ơi cái bản nhạc gì mà nó dễ thương💗💗💗💗💗💗💗💗💗💗💗💗,0
0Mr3CqCDq3o,2023-04-01 06:33:23,UC8fsU5-oNdZG7BqDcGCR58Q,❤❤❤,0
0Mr3CqCDq3o,2023-04-01 06:50:23,UC4tXpQjRsDntNeQXSHdu6tQ,fan ruột anh nal,0
0Mr3CqCDq3o,2023-04-01 09:19:16,UCE7ZhBW44_ABG7PbZWir6IQ,:)),0
0Mr3CqCDq3o,2023-04-01 09:41:43,UCkOcZta87WVPRGdsMAFS0RQ,Nhạc vui xen chút cảm động ấm áp ❤️❤️❤️,0
0Mr3CqCDq3o,2023-04-01 10:16:51,UCQPR3zMdU3dcbDBwq6LL55w,"nhạc miền tây thực sự nghe rất cuốn, kể cả chưa cần remix",0
0Mr3CqCDq3o,2023-04-01 11:44:52,UCuWu1W-gCB4q95L_R0RSFKQ,Chổ quay MV cùng 1 chổ của MV sóng gió thì phải,0
0Mr3CqCDq3o,2023-04-01 12:11:56,UCxKpB0YyM_7X3_BjzHAIkjg,"Chờ trông ai Đêm nay sáng trăng Không nói không rằng Là anh đi kiếm em Mà tìm em bao năm dài lê thê Mà đường thôn quê nối liền con đê Em mà không chê em về bên anh Mình tung bay đến chân trời bao la Trên làng quê ta Ở trong lòng mình hoan ca Bình minh lên Bên hông bến sông Anh ngó qua bờ bên kia Anh thấy em Ngồi chờ xem xem thuyền mà đưa hoa Mà hòa câu ca hai bờ con sông Trong lòng phơi phới ơi hò hò ơi Thương anh tâm hồn tươi xanh Anh nghèo không có ngôi nhà mong manh Trời cho anh thêm nỗi nhớ vô bờ Cả đời mong chờ Vắng em đêm nằm ngủ mơ Anh nhớ em nguyên ngày ngẩn ngơ Người ơi anh thương người nhất Trên đời những lời tâm tình Sớm hôm không còn lặng thinh Anh tính cho đôi mình bền lâu Cầu xây xong lâu nay không thấy qua Em có trao quà Nhưng không đưa tới tay Mà thầm mong cho em đừng thương ai Ngoài anh ra, ngôi nhà tương lai Nghe bài ca vui đó Thơm mùi hương quê Có cô em bên sông Đang dịu dàng tương tư Mặc cho anh đây Ngóng đợi lâu rồi nè Thương ghê Thương em Rồi nhớ những lúc chèo ghe Khi ghe cập bến cái té bờ sông Khi không còn thấy bóng em anh về Bình minh lên Bên hông bến sông Anh ngó qua bờ bên kia Anh thấy em Ngồi chờ xem xem thuyền mà đưa hoa Mà hòa câu ca hai bờ con sông Trong lòng phơi phới ơi hò hò ơi Thương anh tâm hồn tươi xanh Anh nghèo không có ngôi nhà mong manh Trời cho anh thêm nỗi nhớ vô bờ Cả đời mong chờ Vắng em đêm nằm ngủ mơ Anh nhớ em nguyên ngày ngẩn ngơ Người ơi anh thương người nhất Trên đời những lời tâm tình Sớm hôm không còn lặng thinh Anh tính cho đôi mình bền lâu Cầu xây xong lâu nay không thấy qua Em có trao quà Nhưng không đưa tới tay Mà thầm mong cho em đừng thương ai Mà ngoài anh ra, ngôi nhà tương lai Nghe bài ca vui đó Thơm mùi hương quê Ngoài anh ra, ngôi nhà tương lai Nghe bài ca vui đó Thơm mùi hương quê Ngoài anh ra, ngôi nhà tương lai Nghe bài ca vui đó Thơm mùi hương quê Ngoài anh ra, ngôi nhà tương lai Nghe bài ca vui đó Thơm mùi hương quê",0
0Mr3CqCDq3o,2023-04-01 12:23:35,UCA5HMqDGSxy4INKrbAz0sAA,Có ai nhận ra con nhà của chị kia đang ở là trong MV đường quyền tình yêu không,0
0Mr3CqCDq3o,2023-04-01 12:46:55,UCJva3xYgZls3PsVn1ByFPlg,"Thích ca sỹ, thích cách phối nhạc, nhưng lời bài hát ý nghĩa gì  ko thấy.",0
0Mr3CqCDq3o,2023-04-01 13:05:15,UChXvglTkzypoDhZkI_UGibg,Dễ thương quá Nal ơi!!!!!,0
0Mr3CqCDq3o,2023-04-01 13:55:42,UCSr7SvHMFZnfpw5DCRn44xw,Hay lắm ❤,0
0Mr3CqCDq3o,2023-04-01 14:25:29,UC9q-PUWPsOf8BOzTzCdXMuA,I LIKE,0
0Mr3CqCDq3o,2023-04-01 14:47:25,UCNultSIz79SvHtVSooKUypw,Nal sẽ là ca sĩ tôi yêu thích.... cảm ơn e!,0
0Mr3CqCDq3o,2023-04-01 15:01:17,UCRUVkC5CnF6gEvXDE8UBvmA,Anh này ra bài nào cũng hay á 😊,0
0Mr3CqCDq3o,2023-04-01 15:07:23,UC-dSYZDUE9ylNiq9HkoJ17w,Càng nghe càng cuốn đoạn điệp khúc thiệt,0
0Mr3CqCDq3o,2023-04-01 15:09:00,UCozDu8DEZprjPMnsZFtpbTg,"Chờ trông ai Đêm nay sáng trăng Không nói không rằng Là anh đi kiếm em Mà tìm em bao năm dài lê thê Mà đường thôn quê nối liền con đê Em mà không chê em về bên anh Mình tung bay đến chân trời bao la Trên làng quê ta Ở trong lòng mình hoan ca Bình minh lên Bên hông bến sông Anh ngó qua bờ bên kia Anh thấy em Ngồi chờ xem xem thuyền mà đưa hoa Mà hòa câu ca hai bờ con sông Trong lòng phơi phới ơi hò hò ơi Thương anh tâm hồn tươi xanh Anh nghèo không có ngôi nhà mong manh Trời cho anh thêm nỗi nhớ vô bờ Cả đời mong chờ Vắng em đêm nằm ngủ mơ Anh nhớ em nguyên ngày ngẩn ngơ Người ơi anh thương người nhất Trên đời những lời tâm tình Sớm hôm không còn lặng thinh Anh tính cho đôi mình bền lâu Cầu xây xong lâu nay không thấy qua Em có trao quà Nhưng không đưa tới tay Mà thầm mong cho em đừng thương ai Ngoài anh ra, ngôi nhà tương lai Nghe bài ca vui đó Thơm mùi hương quê Có cô em bên sông Đang dịu dàng tương tư Mặc cho anh đây Ngóng đợi lâu rồi nè Thương ghê Thương em Rồi nhớ những lúc chèo ghe Khi ghe cập bến cái té bờ sông Khi không còn thấy bóng em anh về Bình minh lên Bên hông bến sông Anh ngó qua bờ bên kia Anh thấy em Ngồi chờ xem xem thuyền mà đưa hoa Mà hòa câu ca hai bờ con sông Trong lòng phơi phới ơi hò hò ơi Thương anh tâm hồn tươi xanh Anh nghèo không có ngôi nhà mong manh Trời cho anh thêm nỗi nhớ vô bờ Cả đời mong chờ Vắng em đêm nằm ngủ mơ Anh nhớ em nguyên ngày ngẩn ngơ Người ơi anh thương người nhất Trên đời những lời tâm tình Sớm hôm không còn lặng thinh Anh tính cho đôi mình bền lâu Cầu xây xong lâu nay không thấy qua Em có trao quà Nhưng không đưa tới tay Mà thầm mong cho em đừng thương ai Mà ngoài anh ra, ngôi nhà tương lai Nghe bài ca vui đó Thơm mùi hương quê Ngoài anh ra, ngôi nhà tương lai Nghe bài ca vui đó Thơm mùi hương quê Ngoài anh ra, ngôi nhà tương lai",0
0Mr3CqCDq3o,2023-04-01 15:12:50,UCZmlogKo1N4M_Cy0j5h-COA,Chỉ đơn giản thôi mà mình lại thích,0
0Mr3CqCDq3o,2023-04-01 15:49:28,UC0hRKr7E8gzH00_R8h2xzgA,hay cóa a ơiiiiii,0
0Mr3CqCDq3o,2023-04-01 16:06:06,UCtyslogCRSslMGhnly7Bqng,Nhìn chuyện tình đẹp .2023 rùi những chuyện tình như zì biết có còn.,0
0Mr3CqCDq3o,2023-04-01 17:40:55,UCyEXUg7yi28xGMhuqShiTnQ,🤩,0
0Mr3CqCDq3o,2023-04-01 17:43:33,UCIN4hkozTKfT1hv7QrizmTA,Giản dị miền tây 😅,0
0Mr3CqCDq3o,2023-04-01 23:39:32,UCjbP7PSrzUOlnIqN65Pu_6Q,Troi oi nó đã,0
0yHtYPeK2Jg,2023-04-01 00:08:51,UCkkSd6cTmcyI3oXzjIDWZBA,Xinh quá,0
0yHtYPeK2Jg,2023-04-01 01:06:28,UC3b1mQg_kSfDOQQwaqJrOwg,"Nếu gặp lại cậu nhớ gì về tôi?  Khẽ vẫy chào, hay như người xa lạ  Một khoảnh khắc, mà giờ xa xôi quá  Người đi vội, người đợi mãi sân ga..    https://youtu.be/P_ud0jZPc20",0
0yHtYPeK2Jg,2023-04-01 01:45:31,UCNRmdgmM9K60vxkG-6daMJg,mấy tháng rồi mới thấy có thêm 1 tác phẩm nhạc việt,0
0yHtYPeK2Jg,2023-04-01 02:13:14,UCYMvZazBlB9j0h0obkU4gDw,20M view r dìa diaaa,0
0yHtYPeK2Jg,2023-04-01 02:28:07,UCQN_N-ImJSoGH_dU33xqaQQ,Chị thị mầu làm hay 🎉quá🎉🎉🎉🎉,0
0yHtYPeK2Jg,2023-04-01 02:38:14,UCkb8I0Hx__stU_YQAZs_n9A,Chúc mừng MV đã đạt 20 triệu view ạ,0
0yHtYPeK2Jg,2023-04-01 02:40:11,UCB5_v_FoxgBDXFYHgvPQspA,Hư hw😅,0
