videoId,updateAt,authorId,cmt,label
0Mr3CqCDq3o,2023-03-18 00:19:48,UC9D-shABz-5gdKtT0P7N3cQ,Hóng MV nè anh Nal oy,0
0Mr3CqCDq3o,2023-03-18 02:09:18,UCFDHLHYbfeu_QnpIs1fcHOA,"Nhanh đi, nhanh đi, hóng quá rồi.",0
0Mr3CqCDq3o,2023-03-18 02:53:14,UCLCZpEfx7jHdSskTvZKj39g,Hóng từ tiktok anhh ạ❤,0
0Mr3CqCDq3o,2023-03-18 02:59:17,UCTSujSwjCniDKRaUBLkv_nA,Hóng quá nal ơiiiiiii,0
0Mr3CqCDq3o,2023-03-18 04:35:59,UCQLc-SqBKwSghKlrposD3fg,chúc anh nal ra thêm nhiều bài cực phẩm như cô đơn dành cho ai,0
0Mr3CqCDq3o,2023-03-18 04:38:05,UCg23LixoG0R3HJcStwpw5xg,*MV CHỜ TRÔNG AI HAY QUÁ ĐI ANH NAL ƠI DEMO KHÔNG ĐÃ HAY RỒI HUẤN GÌ FULL BÀI EM RẤT THÍCH NGHE NHẠC CỦA ANH NHẠC CỦA ANH RA BÀI NÀO LÀ HÍT BÀI ĐÓ MONG ANH RA THÊM NHIỀU SẢN PHẨM HÓT TIKTOK HAY HƠN NỮA NHÉ CHÚC MV THÀNH CÔNG TỐT ĐẸP🎉❤️🇻🇳📌*,0
0Mr3CqCDq3o,2023-03-18 04:39:59,UCBVfHHvc-z90RLq4tHIJVhg,Chúc anh pé sớm Top 1 nè😍🎉,0
0Mr3CqCDq3o,2023-03-18 04:41:21,UCBVfHHvc-z90RLq4tHIJVhg,Đoạn đầu Đk anh Nal có hát trong chương trình Nhanh Như Chớp nè,0
0Mr3CqCDq3o,2023-03-18 04:52:30,UCFArfO-fqTLA3xOg6y3wLNw,Chiếu ngay bây giờ luôn đi anh Nal ơi,0
0Mr3CqCDq3o,2023-03-18 04:59:37,UCT8VasWL0NsW1PeNs43Gq5A,ok,0
0Mr3CqCDq3o,2023-03-18 05:04:05,UCoDGl7K-zhHe1PGLaKqXu6A,Chuẩn bị có hit mới hihi,0
0Mr3CqCDq3o,2023-03-18 05:30:14,UCHaxGggfHwwwPNgpoDmrRbw,Mong chờ ah ra luôn bản karaoke luôn ạ❤,0
0Mr3CqCDq3o,2023-03-18 05:40:32,UCVv3VhJtGpvsCjiPNeUdG_g,lại một siêu phẩm nữa rồi,0
0Mr3CqCDq3o,2023-03-18 06:16:12,UCEpaG3BL_38xtlixz6d5byA,Hóng quá,0
0Mr3CqCDq3o,2023-03-18 06:25:27,UCHXrORpcKgpU2kdRYWo_KnA,"2 demo Bài hát hay quá trời 💐💐🌹, chờ lâu lắm mới thấy ra MV, có ngôi nhà quen thuộc ở Củ Chi Tphcm thích rồi đó ❤❤❤, phải like và nghe 100000 lần bài này vì giai điệu quá tuyệt vời 👍💐.",0
0Mr3CqCDq3o,2023-03-18 08:11:16,UCVcmfw9_IM62mrj4-TjpSjA,❤❤,0
0Mr3CqCDq3o,2023-03-18 08:49:59,UCaCFuaUyDA5RCKuWFaLmD2A,Hóng quá nek😊,0
0Mr3CqCDq3o,2023-03-18 08:51:17,UC8OY-Zz85xL65HT6p17NVbQ,Chuẩn bị ngày nào cũng nghe,0
0Mr3CqCDq3o,2023-03-18 09:29:50,UCiIQXc9-zY8dJkwyY_4bc1g,Bài Chờ Trong Ai Rất Hay Em Mong Anh Ra Nhạc Hay Hơn Gì Nữa 🎉❤❤,0
0Mr3CqCDq3o,2023-03-18 09:34:25,UC5tkCGq5dmUu2szMdeEWJ-w,Chúc sản phẩm mới của em thành công ui mv này có nhỏ e tui đóng à kkk,0
0Mr3CqCDq3o,2023-03-18 09:58:56,UCJXK6HLqGpoyx1Oka8HQ3Pw,Hot Top 1 trending 👍👍👍,0
0Mr3CqCDq3o,2023-03-18 10:26:59,UCQrbDpSD1LSN3lySqA0mmuQ,Quá hay,0
0Mr3CqCDq3o,2023-03-18 10:41:28,UC0gbg5_IqTvXwHuy6W-DVuw,Hóg,0
0Mr3CqCDq3o,2023-03-18 11:17:47,UCcU_GFuiVYoM_RgHofRPhYA,Trông bữa giờ,0
0Mr3CqCDq3o,2023-03-18 11:31:15,UCktK1K1CKE1rM5lfb9CYmxg,Hóng❤,0
0Mr3CqCDq3o,2023-03-18 11:36:57,UCmAkVZ41UkxtWyBC2Pyxzjg,Mới thấy đợi xem coi hay không ủng hộ 100%,0
0Mr3CqCDq3o,2023-03-18 11:38:46,UCUpL4eOUSXtkSNXDTgKPpZg,Nữ chính giống chuỵ Chimisu vậy a nal??,0
0Mr3CqCDq3o,2023-03-18 11:45:07,UCqXuyEPwN7sUI15_XJ7cgGg,ra mv 3 này triệu lượt xem,0
0Mr3CqCDq3o,2023-03-18 11:48:32,UCj2ysQX-jyBsUFpCRjgtqYw,Hóng quá hóng,0
0Mr3CqCDq3o,2023-03-18 11:51:37,UCET6lg8Hfbew2BaHR60ImKA,Hãy quá . Đoi mãi,0
0Mr3CqCDq3o,2023-03-18 11:57:10,UCnEwBVMn5XEpRPB0ArDL63A,Hót tóp 1 trending luôn,0
0Mr3CqCDq3o,2023-03-18 11:58:10,UCUYi6K32eS8uLAh6u-YyXbw,Lót dép hóng ❤❤❤,0
0Mr3CqCDq3o,2023-03-18 11:58:13,UCHF36-lwtalGCJQ5KHJRS2Q,👍👍👍👍👍👍👍👍👍👍👍👍😍😍😍,0
0Mr3CqCDq3o,2023-03-18 11:58:54,UCWE1mX39bMoVa18N7ENqMsg,A thật tuyệt vời bài nào nghe cũng chill hết...😊😊 ủng hộ anh nal,0
0Mr3CqCDq3o,2023-03-18 11:59:40,UCbwOgpAp-3ou2x1GMn0_pDQ,Hay quá anh nal oi,0
0Mr3CqCDq3o,2023-03-18 12:00:26,UCkQLegOqIo9cMIgxyLIt2Ig,Lần đầu tiên chơ để nghe ca khúc mới,0
0Mr3CqCDq3o,2023-03-18 12:00:57,UCE6heD_3TkGzIRoNmTWkCxQ,Hay quá di😊,0
0Mr3CqCDq3o,2023-03-18 12:00:59,UCzq29SEFGQ9SF6JvSa3wLIQ,_Lyric : _*_Cho ai cần_*_ :)_ _Chờ trông ai_ _Đêm nay sáng trăng_ _Không nói không rằng_ _Là anh đi kiếm em_ _Mà tìm em bao năm dài lê thê_ _đường thôn quê nối liền con đê_ _Em mà không chê em về bên anh_  _Mình tung bay đến chân trời bao la_ _Trên làng quê ta ở trong lòng mình hoan ca_  _Bình minh lên_ _Bên hông bến sông_ _Anh ngó qua bờ bên kia anh thấy em_ _Ngồi chờ xem xem thuyền đưa hoa_ _Mà hoà câu ca hai bờ con sông_ Trong lòng phơi phới ơi hò hò ơi_  _Thương anh tâm hồn tươi xanh_ _Anh nghèo không có ngôi nhà mong manh_  _Đk :_ _Trời cho anh thêm nổi nhớ_ _Vô bờ cả đời mong chờ_ _Vắng em đêm nằm ngủ mơ_ _Anh nhớ em nguyên ngày ngẩn ngơ_  _Người ơi anh thương người nhất_ _Trên đời những lời tâm tình_ _Sớm hôm không còn lặng thinh_ _Anh tính cho đôi mình bền lâu_  _Cầu xây xong lâu nay không thấy qua_ _Em có trao quà_ _Nhưng không đưa tới tay_ _Mà thầm mong cho em đừng thương ai_ _Ngoài anh ra_ _Ngôi nhà tương lai_ _Nghe bài ca vui đó thơm mùi hương quê_  _Rap :_ _Có cô em bên sông đang dịu dàng tương tư_ _Mặc cho anh đây ngóng đợi lâu rồi nè_ _Thương ghê_ _Thương em rồi nhớ những lúc chèo ghe_ _Khi ghe cập bến cái té bờ sông_ _Khi không còn thấy bóng em anh về._,0
0Mr3CqCDq3o,2023-03-18 12:01:01,UChvv9xbf36gfMy9nDEPRKjg,TOP 1 TRENDING nào  😍😀😍,0
0Mr3CqCDq3o,2023-03-18 12:01:08,UCgHFMKx5O07FVEr3BrOJhbg,Lên top nào ae,0
0Mr3CqCDq3o,2023-03-18 12:01:08,UCxm4oJqRbW1cx4_nHnfsliA,Thích❤❤❤,0
0Mr3CqCDq3o,2023-03-18 12:01:29,UCoSuwV276NSrDd1pSnj9CFw,Chờ lâu lắm r a nal ơi h mới đc nghe❤❤,0
0Mr3CqCDq3o,2023-03-18 12:01:38,UCc1y5oAJZrKkhoL7Cem-ouQ,Sáng mai lại có nhạc mới nghe rùi😂,0
0Mr3CqCDq3o,2023-03-18 12:01:49,UC4IMITvugw9IvxjD_Lc1U0Q,. Lên zing mp3 luôn anh ơi 🎉,0
0Mr3CqCDq3o,2023-03-18 12:01:58,UCUBw8AB5Pz403CBAkMHNa6A,Tuyệt vời lắm e ơi a chúc clip hành công ❤,0
0Mr3CqCDq3o,2023-03-18 12:02:04,UCipjnLXB6eGTNrJ6tuSLR-g,Trông chờ vá🎉🎉,0
0Mr3CqCDq3o,2023-03-18 12:02:09,UCW9UnRlzjNitJDP8yZF_twA,Đợi sáng giờ,0
0Mr3CqCDq3o,2023-03-18 12:02:10,UC9rZ3zKZ7yLMSLxGKbJzX0Q,Chờ trông mv nôn quá,0
0Mr3CqCDq3o,2023-03-18 12:02:13,UC4F4tIFmgrxDeuO2qZj1MHQ,"3, 2, 1.",0
0Mr3CqCDq3o,2023-03-18 12:02:17,UCgsk1RkJKBG6osSFPdb3LTw,Hóng quá ❤❤,0
0Mr3CqCDq3o,2023-03-18 12:02:17,UCOmbkIpRS2TmDBII68PNQmw,Hay quá ah ơi🥰🥰,0
0Mr3CqCDq3o,2023-03-18 12:02:19,UCDy8yQmJ7g3NacZzHKKaYzg,Mong chờ cái siêu phẩm này,0
0Mr3CqCDq3o,2023-03-18 12:02:23,UCET6lg8Hfbew2BaHR60ImKA,Anh nal Mãi đỉnh,0
0Mr3CqCDq3o,2023-03-18 12:02:23,UCqj5SipplBMWZakl0Stgrbw,Hello max súp ae,0
0Mr3CqCDq3o,2023-03-18 12:02:27,UCO7ATuj8GU-nyYa9esJRpHg,E chúc MV của a sẽ thành công tốt đẹp nhé,0
0Mr3CqCDq3o,2023-03-18 12:02:49,UCO7ATuj8GU-nyYa9esJRpHg,Hay xỉu luôn a ơi,0
0Mr3CqCDq3o,2023-03-18 12:02:52,UC8NbcpTnlnBlMvocQqr8kHQ,❤❤❤❤ hay quá a ơi,0
0Mr3CqCDq3o,2023-03-18 12:03:18,UCIad7qnWC5nOKFZTIQVslYA,Hi a ❤❤❤❤❤❤❤❤😻😻😻❤❤❤❤❤❤❤❤,0
0Mr3CqCDq3o,2023-03-18 12:03:27,UCfIR0WlKYUKs5eTyrUH-o9g,Nhiều người chờ bài này lắm ❤❤,0
0Mr3CqCDq3o,2023-03-18 12:03:46,UCK4zjJt7CtDat_N0vjZYx_Q,Bài nhạc của ah nal bài nào cững bánh cuốn🎉🎉,0
