videoId,updateAt,authorId,cmt,label
0Mr3CqCDq3o,2023-03-23 00:04:09,UCQvtTznOuQv1kZ_iH8JbEvA,Cuối video đúng miền tây luôn😂😂,0
0Mr3CqCDq3o,2023-03-23 00:05:41,UCvfYGLpsIShZvMFAIubbo4Q,*Sẽ Top #1 Trending Thôi Nhé Nallllllllllllllll*,0
0Mr3CqCDq3o,2023-03-23 00:08:27,UCIzUJLd-nLSpeVURaSz61MA,"Nhạc dễ thương quá Nal ơi, chúc MV lan tỏa nhiều hơn nữa.",0
0Mr3CqCDq3o,2023-03-23 00:08:47,UCkuAmPyDbD0yxVecA8Wv0pw,Trời nó đã anh Na ơi ❤️,0
0Mr3CqCDq3o,2023-03-23 00:37:07,UCtCzPQ66qUxiOqyErRidfzw,Đơn giản giản dị.. 10₫ nha anh,0
0Mr3CqCDq3o,2023-03-23 00:39:54,UChZWzrq4vFsk_YBTW_YN5fw,Tui nghĩ bài hát này NAL sử dụng làn điệu Dân ca Khmer Nam Bộ nè. Nghe quá hay luôn,0
0Mr3CqCDq3o,2023-03-23 00:40:49,UCeHvkEvwfxtkTveEziqGo4w,"quá hay. vui nhộn, nhạc hay, giải trí cao",0
0Mr3CqCDq3o,2023-03-23 00:47:20,UCPUV1K1kLdMDX5WgDV6xFoQ,https://youtube.com/@congiongmientay,0
0Mr3CqCDq3o,2023-03-23 01:31:51,UCB16XtHwpchWHa3kxM0BNBg,"Đúng như ổng hứa, bài này dui",0
0Mr3CqCDq3o,2023-03-23 01:34:24,UCYHpT_XaoSlkn6rMwomAvFA,Cả hình ảnh và lời rất là mộc mạc dễ thương luôn ❤❤❤❤😊,0
0Mr3CqCDq3o,2023-03-23 01:42:23,UCS78EJG4xqJmaymzgbKqXgg,"Nhạc vui, bắt tai",0
0Mr3CqCDq3o,2023-03-23 01:57:48,UCsZRXy5JqKBdwZC-ozwcO2Q,hay,0
0Mr3CqCDq3o,2023-03-23 02:03:50,UCLyYTNlpwN0daYGniP1ugbQ,hay thiệt,0
0Mr3CqCDq3o,2023-03-23 02:07:22,UCpdNgv604od9kklbcezrrVA,❤,0
0Mr3CqCDq3o,2023-03-23 02:28:10,UCKVwVGzdmsTYWCbGstzq4aQ,hay ❤,0
0Mr3CqCDq3o,2023-03-23 02:29:03,UC62_z4yn8b6FKGuOMYChz4w,😋😋😊😊,0
0Mr3CqCDq3o,2023-03-23 02:51:21,UCnCCDyUkpU8LNAVCpLKsaGQ,Nghe nhạc của nal có cảm giác rất gần gũi và dễ nghe dễ chịu.chúc nal thành công hơn nữa trong từng sản phẩm âm nhạc nha,0
