videoId,updateAt,authorId,cmt,label
0yHtYPeK2Jg,2023-03-15 00:12:22,UCAPeinogj49U5QFwYJ7agNA,Share thui mng ơiii,0
0yHtYPeK2Jg,2023-03-15 00:26:23,UC_AVNn4m5CAcV0UVhDvniSw,Hay.ung ho chau.chuc chau thanh cong.chuc wme con lun manh khoe va mman,0
0yHtYPeK2Jg,2023-03-15 00:31:46,UCp6FTkAuVrBXuzrPncrDmkg,Mầu này tăng thêm vài kí thịt nữa thì đẹp phải biết!,0
0yHtYPeK2Jg,2023-03-15 00:39:23,UCYI8ZyhketjeHFVFCindTPQ,"Sao lại là “cho em lấy chàng” mà không phải là “cho em lấy thầy”? Sao background không phải làng cổ Đường Lâm, Đông Mỹ hay Thường Tín nhỉ?",0
0yHtYPeK2Jg,2023-03-15 00:43:10,UCG0RG5yw8Eh9NK0Zm_6sNhg,Hay quá chị ơi 😊,0
0yHtYPeK2Jg,2023-03-15 00:57:34,UCec0p4zmqTin9DrLfhcDFOA,Thấy từ đầu clip hoá thị mầu có mỗi layer make up và làm tóc y vậy luôn,0
0yHtYPeK2Jg,2023-03-15 01:06:46,UCTRfJuN9sgPekqVTCO220nQ,很好漢,0
0yHtYPeK2Jg,2023-03-15 01:13:29,UCqJhwEK65XxIYXf5TgP8lQQ,🥰🥰🥰🥰🥰🥰,0
0yHtYPeK2Jg,2023-03-15 01:20:58,UCvxtaeNf8fEkH2RKnBAy37g,mé 26 năm tưởng mình bị bê đê không có cảm giác với con gái hóa ra khẩu vị của tui là Thị Mầu mấy bác ạ =]]~ nhưng khoản đổ vỏ thì em xin thiếu nhé,0
0yHtYPeK2Jg,2023-03-15 01:24:13,UCQeqE_spMnefhgjWJpWd4GQ,Lên top 1thôi nào,0
0yHtYPeK2Jg,2023-03-15 01:29:20,UC2oFxmkE78c60zHuTaI_SAA,ok ok,0
0yHtYPeK2Jg,2023-03-15 01:32:09,UCfChwGc29PQsC5hLcFjNkqw,Xuất sắc 👍,0
0yHtYPeK2Jg,2023-03-15 02:15:20,UCOby8aivj2OQCMr2tHKB24Q,9.4M,0
0yHtYPeK2Jg,2023-03-15 02:53:44,UCTZc6K2te9APZfRgIwNaveg,Xuất sắc,0
0yHtYPeK2Jg,2023-03-15 03:30:46,UCd1yO-bBxkdKzR8IyChSEpg,Hay quá,0
0yHtYPeK2Jg,2023-03-15 03:31:48,UCzWlQ7dBwfrPNagKUHqoj6g,HI,0
0yHtYPeK2Jg,2023-03-15 04:02:32,UC_ETrr2oG9l6GyI0iVz6Uug,好好聽的越南歌曲，請問講的是什麼故事嗎？,0
0yHtYPeK2Jg,2023-03-15 04:04:33,UCXXvi_zBQd7oWT60_rCDuSw,Em thich bai nay lam,0
0yHtYPeK2Jg,2023-03-15 04:12:13,UCPr-GqSKlQCxNWOTMkTJAjA,"Thực sự đến bài này mới thấy nổi bật đc chất riêng của Hòa Minzy. bài hát rất hợp với giọng của Hòa luôn, nó toát lên 1 phần tính cách tưng tửng của Hòa nữa",0
0yHtYPeK2Jg,2023-03-15 04:23:25,UCoClZeSDCibY3ZcqcuaZYEA,"Haha, các em các cháu nghĩ gì trong đầu mà đi lấy hình tượng con mầu ra để ca z? Đúng là xã hội nhiều đứa như con mầu, bất chấp và ngu dốt",0
0yHtYPeK2Jg,2023-03-15 04:23:44,UCqUeAzHt7bUon8e6EOK6EmA,Mới đầu nghe còn nổi cả da gà .cuốn tới cuối luôn .10 điểm cho em nha,0
